"site","date","channel_grouping","device","sum(sessions)"
Mon viti,"2023-01-12",Social,desktop,6
Mon viti,"2023-01-12",Social,mobile,7
Mon viti,"2023-01-13",Direct,desktop,66
Mon viti,"2023-01-13",Direct,mobile,49
Mon viti,"2023-01-13",Direct,tablet,1
Mon viti,"2023-01-13",Email,desktop,3
Mon viti,"2023-01-13",Organic Search,desktop,103
Mon viti,"2023-01-13",Organic Search,mobile,48
Mon viti,"2023-01-13",Organic Search,tablet,3
Mon viti,"2023-01-13",Referral,desktop,11
Mon viti,"2023-01-13",Referral,mobile,1
Mon viti,"2023-01-13",Social,desktop,4
Mon viti,"2023-01-13",Social,mobile,2
Mon viti,"2023-01-14",Direct,desktop,8
Mon viti,"2023-01-14",Direct,mobile,9
Mon viti,"2023-01-14",Direct,tablet,1
Mon viti,"2023-01-14",Organic Search,desktop,33
Mon viti,"2023-01-14",Organic Search,mobile,59
Mon viti,"2023-01-14",Organic Search,tablet,6
Mon viti,"2023-01-14",Referral,desktop,2
Mon viti,"2023-01-14",Social,mobile,7
Mon viti,"2023-01-15",Direct,desktop,7
Mon viti,"2023-01-15",Direct,mobile,5
Mon viti,"2023-01-15",Email,desktop,1
Mon viti,"2023-01-15",Email,tablet,1
Mon viti,"2023-01-15",Organic Search,desktop,44
Mon viti,"2023-01-15",Organic Search,mobile,65
Mon viti,"2023-01-15",Organic Search,tablet,3
Mon viti,"2023-01-15",Referral,desktop,1
Mon viti,"2023-01-15",Referral,mobile,1
Mon viti,"2023-01-15",Social,desktop,3
Mon viti,"2023-01-15",Social,mobile,3
Mon viti,"2023-01-15",Social,tablet,1
Mon viti,"2023-01-16",Direct,desktop,40
Mon viti,"2023-01-16",Direct,mobile,13
Mon viti,"2023-01-16",Email,desktop,1
Mon viti,"2023-01-16",Organic Search,desktop,107
Mon viti,"2023-01-16",Organic Search,mobile,57
Mon viti,"2023-01-16",Organic Search,tablet,2
Mon viti,"2023-01-16",Referral,desktop,2
Mon viti,"2023-01-16",Social,desktop,3
Mon viti,"2023-01-16",Social,mobile,2
Mon viti,"2023-01-17",Direct,desktop,32
Mon viti,"2023-01-17",Direct,mobile,12
Mon viti,"2023-01-17",Direct,tablet,1
Mon viti,"2023-01-17",Organic Search,desktop,113
Mon viti,"2023-01-17",Organic Search,mobile,68
Mon viti,"2023-01-17",Organic Search,tablet,2
Mon viti,"2023-01-17",Referral,desktop,4
Mon viti,"2023-01-17",Referral,mobile,1
Mon viti,"2023-01-17",Social,mobile,4
Mon viti,"2023-01-18",Direct,desktop,30
Mon viti,"2023-01-18",Direct,mobile,24
Mon viti,"2023-01-18",Direct,tablet,1
Mon viti,"2023-01-18",Email,desktop,2
Mon viti,"2023-01-18",Organic Search,desktop,115
Mon viti,"2023-01-18",Organic Search,mobile,78
Mon viti,"2023-01-18",Organic Search,tablet,2
Mon viti,"2023-01-18",Referral,desktop,5
Mon viti,"2023-01-18",Referral,mobile,1
Mon viti,"2023-01-18",Social,desktop,1
Mon viti,"2023-01-18",Social,mobile,5
Mon viti,"2023-01-19",Direct,desktop,65
Mon viti,"2023-01-19",Direct,mobile,33
Mon viti,"2023-01-19",Direct,tablet,1
Mon viti,"2023-01-19",Email,desktop,5
Mon viti,"2023-01-19",Organic Search,desktop,135
Mon viti,"2023-01-19",Organic Search,mobile,58
Mon viti,"2023-01-19",Organic Search,tablet,3
Mon viti,"2023-01-19",Referral,desktop,4
Mon viti,"2023-01-19",Referral,mobile,1
Mon viti,"2023-01-19",Social,desktop,2
Mon viti,"2023-01-19",Social,mobile,5
Mon viti,"2023-01-20",Autopromotion,mobile,1
Mon viti,"2023-01-20",Direct,desktop,70
Mon viti,"2023-01-20",Direct,mobile,34
Mon viti,"2023-01-20",Direct,tablet,1
Mon viti,"2023-01-20",Email,desktop,3
Mon viti,"2023-01-20",Googles News,desktop,1
Mon viti,"2023-01-20",Organic Search,desktop,85
Mon viti,"2023-01-20",Organic Search,mobile,46
Mon viti,"2023-01-20",Organic Search,tablet,5
Mon viti,"2023-01-20",Referral,desktop,9
Mon viti,"2023-01-20",Social,desktop,1
Mon viti,"2023-01-20",Social,mobile,1
Mon viti,"2023-01-21",Direct,desktop,7
Mon viti,"2023-01-21",Direct,mobile,10
Mon viti,"2023-01-21",Email,desktop,1
Mon viti,"2023-01-21",Organic Search,desktop,28
Mon viti,"2023-01-21",Organic Search,mobile,48
Mon viti,"2023-01-21",Organic Search,tablet,1
Mon viti,"2023-01-21",Referral,desktop,1
Mon viti,"2023-01-21",Referral,mobile,1
Mon viti,"2023-01-21",Social,mobile,2
Mon viti,"2023-01-22",Direct,desktop,4
Mon viti,"2023-01-22",Direct,mobile,14
Mon viti,"2023-01-22",Email,desktop,1
Mon viti,"2023-01-22",Email,tablet,1
Mon viti,"2023-01-22",Organic Search,desktop,52
Mon viti,"2023-01-22",Organic Search,mobile,70
Mon viti,"2023-01-22",Organic Search,tablet,2
Mon viti,"2023-01-22",Referral,desktop,3
Mon viti,"2023-01-23",Direct,desktop,45
Mon viti,"2023-01-23",Direct,mobile,14
Mon viti,"2023-01-23",Email,desktop,1
Mon viti,"2023-01-23",Organic Search,desktop,135
Mon viti,"2023-01-23",Organic Search,mobile,71
Mon viti,"2023-01-23",Organic Search,tablet,5
Mon viti,"2023-01-23",Referral,desktop,9
Mon viti,"2023-01-23",Social,desktop,2
Mon viti,"2023-01-23",Social,mobile,6
Mon viti,"2023-01-24",Direct,desktop,42
Mon viti,"2023-01-24",Direct,mobile,25
Mon viti,"2023-01-24",Direct,tablet,1
Mon viti,"2023-01-24",Email,desktop,1
Mon viti,"2023-01-24",Organic Search,desktop,139
Mon viti,"2023-01-24",Organic Search,mobile,83
Mon viti,"2023-01-24",Organic Search,tablet,3
Mon viti,"2023-01-24",Referral,desktop,8
Mon viti,"2023-01-24",Referral,mobile,1
Mon viti,"2023-01-24",Social,desktop,8
Mon viti,"2023-01-24",Social,mobile,10
Mon viti,"2023-01-25",Direct,desktop,34
Mon viti,"2023-01-25",Direct,mobile,28
Mon viti,"2023-01-25",Direct,tablet,1
Mon viti,"2023-01-25",Email,desktop,2
Mon viti,"2023-01-25",Organic Search,desktop,132
Mon viti,"2023-01-25",Organic Search,mobile,67
Mon viti,"2023-01-25",Organic Search,tablet,3
Mon viti,"2023-01-25",Referral,desktop,7
Mon viti,"2023-01-25",Social,desktop,3
Mon viti,"2023-01-25",Social,mobile,7
Mon viti,"2023-01-26",Autopromotion,desktop,2
Mon viti,"2023-01-26",Direct,desktop,66
Mon viti,"2023-01-26",Direct,mobile,55
Mon viti,"2023-01-26",Direct,tablet,1
Mon viti,"2023-01-26",Email,desktop,5
Mon viti,"2023-01-26",Organic Search,desktop,122
Mon viti,"2023-01-26",Organic Search,mobile,94
Mon viti,"2023-01-26",Organic Search,tablet,2
Mon viti,"2023-01-26",Referral,desktop,18
Mon viti,"2023-01-26",Referral,mobile,1
Mon viti,"2023-01-26",Referral,tablet,1
Mon viti,"2023-01-26",Social,desktop,4
Mon viti,"2023-01-26",Social,mobile,6
Mon viti,"2023-01-27",(other),mobile,1
Mon viti,"2023-01-27",Autopromotion,desktop,1
Mon viti,"2023-01-27",Direct,desktop,66
Mon viti,"2023-01-27",Direct,mobile,53
Mon viti,"2023-01-27",Direct,tablet,1
Mon viti,"2023-01-27",Email,desktop,6
Mon viti,"2023-01-27",Email,tablet,1
Mon viti,"2023-01-27",Organic Search,desktop,97
Mon viti,"2023-01-27",Organic Search,mobile,70
Mon viti,"2023-01-27",Organic Search,tablet,1
Mon viti,"2023-01-27",Referral,desktop,10
Mon viti,"2023-01-27",Social,desktop,3
Mon viti,"2023-01-27",Social,mobile,8
Mon viti,"2023-01-28",Direct,desktop,6
Mon viti,"2023-01-28",Direct,mobile,25
Mon viti,"2023-01-28",Organic Search,desktop,41
Mon viti,"2023-01-28",Organic Search,mobile,65
Mon viti,"2023-01-28",Organic Search,tablet,2
Mon viti,"2023-01-28",Referral,desktop,1
Mon viti,"2023-01-28",Referral,mobile,1
Mon viti,"2023-01-28",Social,mobile,2
Mon viti,"2023-01-28",Social,tablet,1
Mon viti,"2023-01-29",Direct,desktop,8
Mon viti,"2023-01-29",Direct,mobile,38
Mon viti,"2023-01-29",Direct,tablet,2
Mon viti,"2023-01-29",Email,desktop,1
Mon viti,"2023-01-29",Email,mobile,1
Mon viti,"2023-01-29",Googles News,mobile,1
Mon viti,"2023-01-29",Organic Search,desktop,60
Mon viti,"2023-01-29",Organic Search,mobile,98
Mon viti,"2023-01-29",Organic Search,tablet,2
Mon viti,"2023-01-29",Social,mobile,2
Mon viti,"2023-01-29",Social,tablet,1
Mon viti,"2023-01-30",Direct,desktop,55
Mon viti,"2023-01-30",Direct,mobile,55
Mon viti,"2023-01-30",Direct,tablet,1
Mon viti,"2023-01-30",Organic Search,desktop,115
Mon viti,"2023-01-30",Organic Search,mobile,78
Mon viti,"2023-01-30",Organic Search,tablet,2
Mon viti,"2023-01-30",Referral,desktop,2
Mon viti,"2023-01-30",Social,desktop,1
Mon viti,"2023-01-30",Social,mobile,2
Mon viti,"2023-01-31",Direct,desktop,39
Mon viti,"2023-01-31",Direct,mobile,35
Mon viti,"2023-01-31",Direct,tablet,2
Mon viti,"2023-01-31",Googles News,desktop,1
Mon viti,"2023-01-31",Organic Search,desktop,151
Mon viti,"2023-01-31",Organic Search,mobile,91
Mon viti,"2023-01-31",Organic Search,tablet,3
Mon viti,"2023-01-31",Referral,desktop,5
Mon viti,"2023-01-31",Social,desktop,3
Mon viti,"2023-01-31",Social,mobile,10
Mon viti,"2023-02-01",Direct,desktop,44
Mon viti,"2023-02-01",Direct,mobile,17
Mon viti,"2023-02-01",Direct,tablet,1
Mon viti,"2023-02-01",Email,desktop,2
Mon viti,"2023-02-01",Organic Search,desktop,121
Mon viti,"2023-02-01",Organic Search,mobile,71
Mon viti,"2023-02-01",Organic Search,tablet,3
Mon viti,"2023-02-01",Referral,desktop,7
Mon viti,"2023-02-01",Referral,mobile,2
Mon viti,"2023-02-01",Social,desktop,3
Mon viti,"2023-02-01",Social,mobile,6
Mon viti,"2023-02-02",Direct,desktop,125
Mon viti,"2023-02-02",Direct,mobile,81
Mon viti,"2023-02-02",Direct,tablet,2
Mon viti,"2023-02-02",Email,desktop,8
Mon viti,"2023-02-02",Email,mobile,1
Mon viti,"2023-02-02",Organic Search,desktop,127
Mon viti,"2023-02-02",Organic Search,mobile,77
Mon viti,"2023-02-02",Organic Search,tablet,3
Mon viti,"2023-02-02",Referral,desktop,11
Mon viti,"2023-02-02",Referral,mobile,1
Mon viti,"2023-02-02",Social,mobile,8
Mon viti,"2023-02-03",(other),desktop,1
Mon viti,"2023-02-03",Direct,desktop,81
Mon viti,"2023-02-03",Direct,mobile,35
Mon viti,"2023-02-03",Direct,tablet,1
Mon viti,"2023-02-03",Email,desktop,14
Mon viti,"2023-02-03",Email,mobile,2
Mon viti,"2023-02-03",Email,tablet,1
Mon viti,"2023-02-03",Googles News,desktop,1
Mon viti,"2023-02-03",Organic Search,desktop,98
Mon viti,"2023-02-03",Organic Search,mobile,73
Mon viti,"2023-02-03",Organic Search,tablet,1
Mon viti,"2023-02-03",Referral,desktop,13
Mon viti,"2023-02-03",Social,desktop,5
Mon viti,"2023-02-03",Social,mobile,2
Mon viti,"2023-02-03",Social,tablet,1
Mon viti,"2023-02-04",Direct,desktop,9
Mon viti,"2023-02-04",Direct,mobile,14
Mon viti,"2023-02-04",Googles News,desktop,1
Mon viti,"2023-02-04",Organic Search,desktop,32
Mon viti,"2023-02-04",Organic Search,mobile,66
Mon viti,"2023-02-04",Organic Search,tablet,6
Mon viti,"2023-02-04",Referral,desktop,1
Mon viti,"2023-02-04",Social,mobile,4
Mon viti,"2023-02-05",Direct,desktop,11
Mon viti,"2023-02-05",Direct,mobile,6
Mon viti,"2023-02-05",Direct,tablet,1
Mon viti,"2023-02-05",Organic Search,desktop,49
Mon viti,"2023-02-05",Organic Search,mobile,69
Mon viti,"2023-02-05",Organic Search,tablet,2
Mon viti,"2023-02-05",Referral,desktop,2
Mon viti,"2023-02-05",Referral,mobile,1
Mon viti,"2023-02-05",Social,desktop,1
Mon viti,"2023-02-05",Social,mobile,2
Mon viti,"2023-02-06",Direct,desktop,40
Mon viti,"2023-02-06",Direct,mobile,22
Mon viti,"2023-02-06",Email,desktop,1
Mon viti,"2023-02-06",Organic Search,desktop,133
Mon viti,"2023-02-06",Organic Search,mobile,70
Mon viti,"2023-02-06",Referral,desktop,7
Mon viti,"2023-02-06",Social,mobile,7
Mon viti,"2023-02-07",Direct,desktop,34
Mon viti,"2023-02-07",Direct,mobile,24
Mon viti,"2023-02-07",Email,desktop,1
Mon viti,"2023-02-07",Organic Search,desktop,126
Mon viti,"2023-02-07",Organic Search,mobile,69
Mon viti,"2023-02-07",Organic Search,tablet,4
Mon viti,"2023-02-07",Referral,desktop,5
Mon viti,"2023-02-07",Social,desktop,2
Mon viti,"2023-02-07",Social,mobile,6
Mon viti,"2023-02-08",Direct,desktop,40
Mon viti,"2023-02-08",Direct,mobile,13
Mon viti,"2023-02-08",Email,desktop,1
Mon viti,"2023-02-08",Organic Search,desktop,146
Mon viti,"2023-02-08",Organic Search,mobile,83
Mon viti,"2023-02-08",Referral,desktop,2
Mon viti,"2023-02-08",Social,desktop,5
Mon viti,"2023-02-08",Social,mobile,12
Mon viti,"2023-02-09",Direct,desktop,81
Mon viti,"2023-02-09",Direct,mobile,82
Mon viti,"2023-02-09",Email,desktop,9
Mon viti,"2023-02-09",Email,mobile,1
Mon viti,"2023-02-09",Googles News,desktop,3
Mon viti,"2023-02-09",Googles News,mobile,1
Mon viti,"2023-02-09",Organic Search,desktop,116
Mon viti,"2023-02-09",Organic Search,mobile,93
Mon viti,"2023-02-09",Organic Search,tablet,2
Mon viti,"2023-02-09",Referral,desktop,14
Mon viti,"2023-02-09",Referral,mobile,1
Mon viti,"2023-02-09",Social,desktop,2
Mon viti,"2023-02-09",Social,mobile,6
Mon viti,"2023-02-10",Autopromotion,desktop,2
Mon viti,"2023-02-10",Direct,desktop,87
Mon viti,"2023-02-10",Direct,mobile,51
Mon viti,"2023-02-10",Direct,tablet,3
Mon viti,"2023-02-10",Email,desktop,16
Mon viti,"2023-02-10",Email,mobile,1
Mon viti,"2023-02-10",Email,tablet,1
Mon viti,"2023-02-10",Organic Search,desktop,95
Mon viti,"2023-02-10",Organic Search,mobile,72
Mon viti,"2023-02-10",Organic Search,tablet,3
Mon viti,"2023-02-10",Referral,desktop,7
Mon viti,"2023-02-10",Referral,mobile,1
Mon viti,"2023-02-10",Social,mobile,13
Mon viti,"2023-02-11",Direct,desktop,9
Mon viti,"2023-02-11",Direct,mobile,14
Mon viti,"2023-02-11",Googles News,mobile,1
Mon viti,"2023-02-11",Organic Search,desktop,40
Mon viti,"2023-02-11",Organic Search,mobile,57
Mon viti,"2023-02-11",Organic Search,tablet,1
Mon viti,"2023-02-11",Referral,desktop,5
Mon viti,"2023-02-11",Social,mobile,6
Mon viti,"2023-02-12",Direct,desktop,10
Mon viti,"2023-02-12",Direct,mobile,13
Mon viti,"2023-02-12",Email,desktop,1
Mon viti,"2023-02-12",Organic Search,desktop,34
Mon viti,"2023-02-12",Organic Search,mobile,82
Mon viti,"2023-02-12",Organic Search,tablet,2
Mon viti,"2023-02-12",Referral,desktop,3
Mon viti,"2023-02-12",Social,desktop,1
Mon viti,"2023-02-12",Social,mobile,3
Mon viti,"2023-02-13",Direct,desktop,56
Mon viti,"2023-02-13",Direct,mobile,11
Mon viti,"2023-02-13",Email,desktop,5
Mon viti,"2023-02-13",Organic Search,desktop,137
Mon viti,"2023-02-13",Organic Search,mobile,58
Mon viti,"2023-02-13",Organic Search,tablet,4
Mon viti,"2023-02-13",Referral,desktop,9
Mon viti,"2023-02-13",Referral,mobile,1
Mon viti,"2023-02-13",Social,desktop,1
Mon viti,"2023-02-13",Social,mobile,8
Mon viti,"2023-02-13",Social,tablet,1
Mon viti,"2023-02-14",(other),desktop,1
Mon viti,"2023-02-14",Direct,desktop,27
Mon viti,"2023-02-14",Direct,mobile,17
Mon viti,"2023-02-14",Direct,tablet,1
Mon viti,"2023-02-14",Organic Search,desktop,115
Mon viti,"2023-02-14",Organic Search,mobile,76
Mon viti,"2023-02-14",Organic Search,tablet,1
Mon viti,"2023-02-14",Referral,desktop,2
Mon viti,"2023-02-14",Referral,mobile,1
Mon viti,"2023-02-14",Social,desktop,1
Mon viti,"2023-02-14",Social,mobile,7
Mon viti,"2023-02-14",Social,tablet,1
Mon viti,"2023-02-15",Direct,desktop,31
Mon viti,"2023-02-15",Direct,mobile,9
Mon viti,"2023-02-15",Organic Search,desktop,109
Mon viti,"2023-02-15",Organic Search,mobile,76
Mon viti,"2023-02-15",Organic Search,tablet,2
Mon viti,"2023-02-15",Referral,desktop,10
Mon viti,"2023-02-15",Social,desktop,2
Mon viti,"2023-02-15",Social,mobile,5
Mon viti,"2023-02-16",(other),desktop,2
Mon viti,"2023-02-16",Direct,desktop,119
Mon viti,"2023-02-16",Direct,mobile,65
Mon viti,"2023-02-16",Direct,tablet,2
Mon viti,"2023-02-16",Email,desktop,14
Mon viti,"2023-02-16",Organic Search,desktop,110
Mon viti,"2023-02-16",Organic Search,mobile,81
Mon viti,"2023-02-16",Organic Search,tablet,2
Mon viti,"2023-02-16",Referral,desktop,10
Mon viti,"2023-02-16",Referral,mobile,1
Mon viti,"2023-02-16",Social,desktop,1
Mon viti,"2023-02-16",Social,mobile,16
Mon viti,"2023-02-17",Direct,desktop,79
Mon viti,"2023-02-17",Direct,mobile,38
Mon viti,"2023-02-17",Direct,tablet,1
Mon viti,"2023-02-17",Email,desktop,8
Mon viti,"2023-02-17",Organic Search,desktop,115
Mon viti,"2023-02-17",Organic Search,mobile,83
Mon viti,"2023-02-17",Organic Search,tablet,3
Mon viti,"2023-02-17",Referral,desktop,16
Mon viti,"2023-02-17",Social,desktop,3
Mon viti,"2023-02-17",Social,mobile,8
Mon viti,"2023-02-18",Direct,desktop,12
Mon viti,"2023-02-18",Direct,mobile,17
Mon viti,"2023-02-18",Organic Search,desktop,39
Mon viti,"2023-02-18",Organic Search,mobile,55
Mon viti,"2023-02-18",Organic Search,tablet,4
Mon viti,"2023-02-18",Referral,desktop,4
Mon viti,"2023-02-18",Referral,mobile,1
Mon viti,"2023-02-18",Social,mobile,2
Mon viti,"2023-02-19",Direct,desktop,5
Mon viti,"2023-02-19",Direct,mobile,13
Mon viti,"2023-02-19",Direct,tablet,1
Mon viti,"2023-02-19",Email,desktop,1
Mon viti,"2023-02-19",Organic Search,desktop,52
Mon viti,"2023-02-19",Organic Search,mobile,88
Mon viti,"2023-02-19",Organic Search,tablet,2
Mon viti,"2023-02-19",Referral,desktop,2
Mon viti,"2023-02-19",Social,desktop,1
Mon viti,"2023-02-19",Social,mobile,1
Mon viti,"2023-02-20",Direct,desktop,43
Mon viti,"2023-02-20",Direct,mobile,12
Mon viti,"2023-02-20",Email,desktop,2
Mon viti,"2023-02-20",Googles News,desktop,2
Mon viti,"2023-02-20",Googles News,mobile,1
Mon viti,"2023-02-20",Organic Search,desktop,147
Mon viti,"2023-02-20",Organic Search,mobile,85
Mon viti,"2023-02-20",Organic Search,tablet,3
Mon viti,"2023-02-20",Referral,desktop,8
Mon viti,"2023-02-20",Social,desktop,2
Mon viti,"2023-02-20",Social,mobile,16
Mon viti,"2023-02-20",Social,tablet,1
Mon viti,"2023-02-21",Direct,desktop,42
Mon viti,"2023-02-21",Direct,mobile,15
Mon viti,"2023-02-21",Email,desktop,1
Mon viti,"2023-02-21",Googles News,mobile,1
Mon viti,"2023-02-21",Organic Search,desktop,118
Mon viti,"2023-02-21",Organic Search,mobile,86
Mon viti,"2023-02-21",Organic Search,tablet,1
Mon viti,"2023-02-21",Referral,desktop,9
Mon viti,"2023-02-21",Referral,mobile,1
Mon viti,"2023-02-21",Social,desktop,1
Mon viti,"2023-02-22",Direct,desktop,36
Mon viti,"2023-02-22",Direct,mobile,6
Mon viti,"2023-02-22",Organic Search,desktop,139
Mon viti,"2023-02-22",Organic Search,mobile,79
Mon viti,"2023-02-22",Organic Search,tablet,3
Mon viti,"2023-02-22",Referral,desktop,7
Mon viti,"2023-02-22",Social,desktop,3
Mon viti,"2023-02-22",Social,mobile,7
Mon viti,"2023-02-23",Direct,desktop,72
Mon viti,"2023-02-23",Direct,mobile,64
Mon viti,"2023-02-23",Direct,tablet,1
Mon viti,"2023-02-23",Email,desktop,7
Mon viti,"2023-02-23",Email,mobile,1
Mon viti,"2023-02-23",Organic Search,desktop,134
Mon viti,"2023-02-23",Organic Search,mobile,90
Mon viti,"2023-02-23",Organic Search,tablet,4
Mon viti,"2023-02-23",Referral,desktop,5
Mon viti,"2023-02-23",Social,desktop,6
Mon viti,"2023-02-23",Social,mobile,5
Mon viti,"2023-02-23",Social,tablet,1
Mon viti,"2023-02-24",Direct,desktop,101
Mon viti,"2023-02-24",Direct,mobile,56
Mon viti,"2023-02-24",Email,desktop,8
Mon viti,"2023-02-24",Organic Search,desktop,95
Mon viti,"2023-02-24",Organic Search,mobile,69
Mon viti,"2023-02-24",Referral,desktop,12
Mon viti,"2023-02-24",Social,desktop,4
Mon viti,"2023-02-24",Social,mobile,4
Mon viti,"2023-02-25",(other),mobile,1
Mon viti,"2023-02-25",Direct,desktop,7
Mon viti,"2023-02-25",Direct,mobile,22
Mon viti,"2023-02-25",Organic Search,desktop,36
Mon viti,"2023-02-25",Organic Search,mobile,76
Mon viti,"2023-02-25",Referral,desktop,2
Mon viti,"2023-02-25",Referral,mobile,4
Mon viti,"2023-02-26",Direct,desktop,6
Mon viti,"2023-02-26",Direct,mobile,18
Mon viti,"2023-02-26",Email,desktop,2
Mon viti,"2023-02-26",Organic Search,desktop,51
